"unique_id","id","Time","Sample","Value"
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",8.833333,"Cell_12",1.016727
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",9,"Cell_12",1.005597
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",9.166667,"Cell_12",1.013063
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",9.333333,"Cell_12",1.051632
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",9.5,"Cell_12",1.079103
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",9.666667,"Cell_12",1.032109
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",9.833333,"Cell_12",1.031915
"Fig7_RhoA_S1P-RGS_Cell_12","Fig7_RhoA_S1P-RGS",10,"Cell_12",0.9834639
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",0,"Cell_13",1.003244
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",0.1666667,"Cell_13",1.006898
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",0.3333333,"Cell_13",0.9956688
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",0.5,"Cell_13",1.001926
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",0.6666667,"Cell_13",0.9922459
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",0.8333333,"Cell_13",0.9830065
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",1,"Cell_13",1.014914
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",1.166667,"Cell_13",0.9990968
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",1.333333,"Cell_13",0.9923478
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",1.5,"Cell_13",1.021717
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",1.666667,"Cell_13",0.9956377
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",1.833333,"Cell_13",1.005982
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",2,"Cell_13",1.004691
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",2.166667,"Cell_13",1.016766
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",2.333333,"Cell_13",1.030563
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",2.5,"Cell_13",1.02489
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",2.666667,"Cell_13",1.050298
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",2.833333,"Cell_13",1.054421
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",3,"Cell_13",1.052256
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",3.166667,"Cell_13",1.047588
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",3.333333,"Cell_13",1.054814
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",3.5,"Cell_13",1.056216
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",3.666667,"Cell_13",1.052506
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",3.833333,"Cell_13",1.055678
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",4,"Cell_13",1.071218
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",4.166667,"Cell_13",1.046359
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",4.333334,"Cell_13",1.053138
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",4.5,"Cell_13",1.039003
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",4.666667,"Cell_13",1.041419
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",4.833334,"Cell_13",1.055816
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",5,"Cell_13",1.061889
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",5.166667,"Cell_13",1.033191
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",5.333334,"Cell_13",1.032169
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",5.5,"Cell_13",1.029622
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",5.666667,"Cell_13",1.031396
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",5.833334,"Cell_13",1.019297
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",6,"Cell_13",1.018164
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",6.166667,"Cell_13",1.025905
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",6.333334,"Cell_13",1.042261
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",6.5,"Cell_13",1.041339
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",6.666667,"Cell_13",1.038159
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",6.833334,"Cell_13",1.048307
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",7,"Cell_13",1.044801
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",7.166667,"Cell_13",1.019676
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",7.333334,"Cell_13",1.040616
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",7.5,"Cell_13",1.024701
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",7.666667,"Cell_13",1.036942
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",7.833334,"Cell_13",1.030024
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",8,"Cell_13",1.027533
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",8.166667,"Cell_13",1.034758
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",8.333333,"Cell_13",1.029598
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",8.5,"Cell_13",1.077222
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",8.666667,"Cell_13",1.032528
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",8.833333,"Cell_13",1.043796
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",9,"Cell_13",1.043456
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",9.166667,"Cell_13",1.039938
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",9.333333,"Cell_13",1.043418
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",9.5,"Cell_13",1.053175
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",9.666667,"Cell_13",1.030046
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",9.833333,"Cell_13",1.043336
"Fig7_RhoA_S1P-control_Cell_13","Fig7_RhoA_S1P-control",10,"Cell_13",1.032249
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",0,"Cell_13",1.00751
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",0.1666667,"Cell_13",1.005479
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",0.3333333,"Cell_13",1.007475
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",0.5,"Cell_13",0.9847282
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",0.6666667,"Cell_13",0.9948245
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",0.8333333,"Cell_13",1.010472
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",1,"Cell_13",1.017842
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",1.166667,"Cell_13",1.016552
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",1.333333,"Cell_13",1.034142
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",1.5,"Cell_13",1.00613
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",1.666667,"Cell_13",0.9970282
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",1.833333,"Cell_13",1.00819
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",2,"Cell_13",1.019011
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",2.166667,"Cell_13",1.024623
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",2.333333,"Cell_13",1.016853
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",2.5,"Cell_13",1.006556
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",2.666667,"Cell_13",1.045504
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",2.833333,"Cell_13",1.031316
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",3,"Cell_13",1.018767
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",3.166667,"Cell_13",1.014813
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",3.333333,"Cell_13",1.046066
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",3.5,"Cell_13",1.010262
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",3.666667,"Cell_13",1.041655
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",3.833333,"Cell_13",1.022476
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",4,"Cell_13",1.015318
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",4.166667,"Cell_13",1.034941
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",4.333334,"Cell_13",1.013159
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",4.5,"Cell_13",1.034112
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",4.666667,"Cell_13",1.026192
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",4.833334,"Cell_13",1.020873
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",5,"Cell_13",1.011135
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",5.166667,"Cell_13",1.00945
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",5.333334,"Cell_13",1.041574
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",5.5,"Cell_13",1.030703
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",5.666667,"Cell_13",1.035801
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",5.833334,"Cell_13",1.022381
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",6,"Cell_13",1.039279
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",6.166667,"Cell_13",1.026517
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",6.333334,"Cell_13",1.040142
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",6.5,"Cell_13",1.036909
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",6.666667,"Cell_13",1.031205
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",6.833334,"Cell_13",1.026498
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",7,"Cell_13",1.017541
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",7.166667,"Cell_13",1.038761
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",7.333334,"Cell_13",1.018299
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",7.5,"Cell_13",1.02734
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",7.666667,"Cell_13",1.032988
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",7.833334,"Cell_13",1.040632
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",8,"Cell_13",1.037426
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",8.166667,"Cell_13",1.022196
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",8.333333,"Cell_13",1.006394
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",8.5,"Cell_13",1.027198
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",8.666667,"Cell_13",1.013828
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",8.833333,"Cell_13",1.024
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",9,"Cell_13",1.020745
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",9.166667,"Cell_13",1.026115
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",9.333333,"Cell_13",1.044862
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",9.5,"Cell_13",1.06374
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",9.666667,"Cell_13",1.025909
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",9.833333,"Cell_13",1.03704
"Fig7_RhoA_S1P-RGS_Cell_13","Fig7_RhoA_S1P-RGS",10,"Cell_13",1.00239
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",0,"Cell_14",1.000989
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",0.1666667,"Cell_14",1.013028
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",0.3333333,"Cell_14",0.9962296
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",0.5,"Cell_14",0.9979063
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",0.6666667,"Cell_14",0.9918309
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",0.8333333,"Cell_14",0.973387
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",1,"Cell_14",1.013867
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",1.166667,"Cell_14",0.9935331
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",1.333333,"Cell_14",1.002136
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",1.5,"Cell_14",1.031343
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",1.666667,"Cell_14",1.004399
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",1.833333,"Cell_14",1.01392
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",2,"Cell_14",1.027581
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",2.166667,"Cell_14",1.060113
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",2.333333,"Cell_14",1.095678
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",2.5,"Cell_14",1.095505
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",2.666667,"Cell_14",1.125849
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",2.833333,"Cell_14",1.138516
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",3,"Cell_14",1.14029
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",3.166667,"Cell_14",1.145586
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",3.333333,"Cell_14",1.150429
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",3.5,"Cell_14",1.154595
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",3.666667,"Cell_14",1.156953
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",3.833333,"Cell_14",1.156813
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",4,"Cell_14",1.177668
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",4.166667,"Cell_14",1.139655
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",4.333334,"Cell_14",1.149724
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",4.5,"Cell_14",1.124793
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",4.666667,"Cell_14",1.130772
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",4.833334,"Cell_14",1.143971
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",5,"Cell_14",1.146587
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",5.166667,"Cell_14",1.117962
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",5.333334,"Cell_14",1.105684
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",5.5,"Cell_14",1.11697
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",5.666667,"Cell_14",1.12004
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",5.833334,"Cell_14",1.096026
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",6,"Cell_14",1.101664
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",6.166667,"Cell_14",1.100039
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",6.333334,"Cell_14",1.116119
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",6.5,"Cell_14",1.119274
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",6.666667,"Cell_14",1.114897
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",6.833334,"Cell_14",1.123804
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",7,"Cell_14",1.111738
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",7.166667,"Cell_14",1.09427
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",7.333334,"Cell_14",1.108592
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",7.5,"Cell_14",1.084483
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",7.666667,"Cell_14",1.105201
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",7.833334,"Cell_14",1.091078
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",8,"Cell_14",1.093593
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",8.166667,"Cell_14",1.097814
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",8.333333,"Cell_14",1.096004
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",8.5,"Cell_14",1.142747
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",8.666667,"Cell_14",1.08776
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",8.833333,"Cell_14",1.102183
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",9,"Cell_14",1.109961
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",9.166667,"Cell_14",1.091925
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",9.333333,"Cell_14",1.104759
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",9.5,"Cell_14",1.121239
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",9.666667,"Cell_14",1.085556
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",9.833333,"Cell_14",1.108615
"Fig7_RhoA_S1P-control_Cell_14","Fig7_RhoA_S1P-control",10,"Cell_14",1.087492
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",0,"Cell_14",1.007192
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",0.1666667,"Cell_14",1.035598
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",0.3333333,"Cell_14",1.005761
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",0.5,"Cell_14",0.9686828
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",0.6666667,"Cell_14",0.9829642
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",0.8333333,"Cell_14",1.032889
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",1,"Cell_14",1.056972
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",1.166667,"Cell_14",1.038658
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",1.333333,"Cell_14",1.086001
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",1.5,"Cell_14",1.015354
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",1.666667,"Cell_14",1.001074
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",1.833333,"Cell_14",1.025745
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",2,"Cell_14",1.03152
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",2.166667,"Cell_14",1.037275
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",2.333333,"Cell_14",1.032668
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",2.5,"Cell_14",0.9912328
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",2.666667,"Cell_14",1.049506
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",2.833333,"Cell_14",1.063392
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",3,"Cell_14",1.044344
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",3.166667,"Cell_14",1.03152
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",3.333333,"Cell_14",1.07101
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",3.5,"Cell_14",1.018832
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",3.666667,"Cell_14",1.075772
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",3.833333,"Cell_14",1.047956
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",4,"Cell_14",1.029457
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",4.166667,"Cell_14",1.07396
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",4.333334,"Cell_14",1.013323
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",4.5,"Cell_14",1.082237
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",4.666667,"Cell_14",1.043711
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",4.833334,"Cell_14",1.028853
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",5,"Cell_14",1.01644
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",5.166667,"Cell_14",1.015656
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",5.333334,"Cell_14",1.102753
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",5.5,"Cell_14",1.05998
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",5.666667,"Cell_14",1.085204
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",5.833334,"Cell_14",1.042053
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",6,"Cell_14",1.073722
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",6.166667,"Cell_14",1.05084
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",6.333334,"Cell_14",1.100055
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",6.5,"Cell_14",1.079317
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",6.666667,"Cell_14",1.060131
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",6.833334,"Cell_14",1.069398
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",7,"Cell_14",1.017216
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",7.166667,"Cell_14",1.088164
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",7.333334,"Cell_14",1.029186
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",7.5,"Cell_14",1.054066
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",7.666667,"Cell_14",1.062413
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",7.833334,"Cell_14",1.068205
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",8,"Cell_14",1.081333
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",8.166667,"Cell_14",1.056468
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",8.333333,"Cell_14",1.01273
"Fig7_RhoA_S1P-RGS_Cell_14","Fig7_RhoA_S1P-RGS",8.5,"Cell_14",1.048648
